Distorted part,Dominant Distortion
"The world is against me, nothing ever goes right, and if it does, it's temporary. Everything bad that happens is because of me, even when it isn't. People always judge me, and I'll never be good enough. It feels like everyone hates me, and I'm unlovable. Even though there's evidence to the contrary, these thoughts persist.",Mental filter
I'm always thinking about how much better off I would be if I hadn't made certain decisions in my past.,Mental filter
I have been feeling very down lately due to my past experiences and I find myself constantly thinking about them. It feels like they are holding me back in life and preventing me from moving forward.,Mental filter
"I can never seem to find happiness because every time something good happens, there's always some sort of tragedy that follows shortly after.",Mental filter
Sometimes I think people don't understand how hard life has become for me since these symptoms started. It feels like nobody cares about me anymore.,Mental filter
"I always assume the worst in situations because I am scared of being hurt again, so I tend to push away anyone who gets too close to me. It's hard for me to trust others after everything I've been through, but I wish I could learn to open up and let people in without fearing the outcome.",Mental filter
"I'm so tired of feeling like this, but when I try to make changes in my life, everything seems to be against me. It feels like there’s a force field around me that prevents any progress.",Mental filter
"The world seems so dark and bleak, everything feels hopeless. There are moments where I can see light, but those moments seem so far away. I wish there was something I could do to make these feelings go away, but nothing ever works.",Mental filter
"The way people talk about their lives makes me feel like I'm missing something important. They seem to be having fun and enjoying themselves, while I just sit there feeling bored and uninterested. It feels like everyone else has access to this secret clubhouse that I'll never get to join.",Mental filter
I am always thinking about how much better things would be if I had done something different in the past.,Mental filter
It's all going to end up bad anyways so why bother trying?,Mental filter
"The world seems so unrealistic and fake to me. Everything feels like a facade, even if it's something that should be enjoyable. It's hard for me to connect with others, especially those who I care about deeply. I often find myself disconnected from reality, unable to fully immerse myself in social situations.",Mental filter
"He has been diagnosed with ADHD, OCD, anxiety disorder, depression, and PTSD. His parents are divorced, his father was abusive, and his mother was neglectful. He has never known what love is because he has never experienced it in his life.",Mental filter
"My mind has always been clouded by negative thoughts. It feels like everything around me is dark and gloomy. I struggle to find joy in anything anymore. Even though I try to be positive, I can't shake off these feelings of hopelessness and despair. No matter how much I tell myself to think positively, I keep falling into the same trap of negativity.",Mental filter
"It seems like everything I do goes wrong lately. No matter what I try to accomplish, something always happens to make me fail. It feels like there's no way out of this situation, and I can't see anything positive happening for me anytime soon.",Mental filter
"The way she talks makes her sound like she's trying too hard to be someone else. She tries to act cool and aloof, but it just comes off as fake and insincere.",Mental filter
"The world seems so dark and bleak right now. Everywhere I look there's something negative happening, whether it be natural disasters, political unrest, or personal struggles. It feels like nothing good ever happens anymore, and I struggle to see the light at the end of the tunnel.",Mental filter
"The world is against me. Everything bad happens when I am in control. If I let someone else take over, everything will turn out fine.",Mental filter
"My therapist told me that I should try to focus on the positive aspects of my life instead of dwelling on the negative ones. But when I do that, I feel like I'm ignoring or minimizing how much pain I've been through in my past.",Mental filter
"The more people try to help me, the more I push them away. It's like I can't handle their kindness and support. I feel so guilty for pushing them away, but I just can't seem to let them get close enough to really understand how much pain I'm in.",Mental filter
"My life has been filled with misery for years. Every day brings something new to worry about. It seems like nothing ever works out for me. No matter where I turn or who I ask for advice, things just keep getting worse. I never seem to be able to catch a break. I always end up feeling let down by everyone around me.",Mental filter
"The world seems so dark and bleak right now, everything feels hopeless and there’s just no way out for me.",Mental filter
"She thinks she can do everything better than anyone else, but she doesn't have any real skills or talents. She also believes that everyone around her is stupid and incapable of doing anything right. This leads her to constantly belittle those around her and make snide remarks at their expense.",Mental filter
"I don't know if this is true or just in my mind, but sometimes I feel like everyone around me is judging me, even though there's no evidence to support that.",Mental filter
"I always assume people are lying to me, which makes me feel paranoid and anxious in social situations.",Mental filter
"The world seems like such a dark place when you're feeling down, everything looks bleak and hopeless. It feels like there's nothing good left in this world.",Mental filter
"The world feels like it's against me; everything bad happens when I am present. If I leave, then good things happen. This makes me feel like I bring misfortune upon others and that I should stay away from them.",Mental filter
"I always assume the worst in every situation, whether it's about myself or others. For example, when someone doesn't reply to my text message, I immediately jump to conclusions and believe that they hate me or don't want to talk to me anymore. This has caused me to push away friends and family who care about me deeply.",Mental filter
"He has been diagnosed with ADHD, OCD, anxiety disorder, depression, bipolar disorder, and schizophrenia. His parents say he was born prematurely, and his mother took drugs while she was pregnant. They believe these factors could be contributing to his mental health issues.",Mental filter
My mind has always been clouded by these thoughts and feelings.,Mental filter
"When I see something bad on TV or hear about it, I get really upset and sometimes cry uncontrollably. But after some time passes, I forget about it completely.",Mental filter
The other day I had a fight with my best friend and now I keep on thinking about it. It feels like I did something wrong and I should apologize but I also think they might be mad at me too so I don't want to make things worse by reaching out. But I can't help but think about it everyday.,Mental filter
"I feel like there are always hidden messages everywhere that no one else can see, and I don't know what to do with all these thoughts.",Mental filter
"The world seems so bleak and dark, especially now that I am older. It feels like there is no hope left, even though I know things will get better eventually.",Mental filter
"My mind is always racing, thinking about past mistakes or future events. It's hard for me to relax and enjoy the present moment. I find it difficult to let go of negative thoughts and emotions, which leads to feelings of anxiety and stress. This constant mental chatter makes it challenging for me to fully engage in activities and relationships.",Mental filter
"My mind is always racing, thinking about past mistakes or future events, and I find myself unable to focus on anything else. It feels like there's a constant noise in my head, making it difficult to concentrate on tasks at hand.",Mental filter
"The way she talks about her past relationships makes me feel insecure. She never mentions anything good about them, so I can't help but think there must have been something wrong with those guys for her to keep talking negatively about them.",Mental filter
"I've been struggling for years now trying to find ways to cope with my anxiety disorder but nothing seems to work. It feels like no matter what I do, there will always be something lurking around the corner waiting to pounce at any moment.",Mental filter
"When I was younger, I used to be able to handle stress much better than now. Nowadays, even small things seem to overwhelm me, making me feel anxious and stressed out all the time.",Mental filter
"The world seems to be against me. Everywhere I go, things seem to happen to make sure I fail. It feels like everyone is conspiring against me. When I try to talk about these feelings, people tell me I'm just imagining things, but I can't shake the feeling that everything is working against me.",Mental filter
The world seems so cruel and unforgiving at times.,Mental filter
"The last one was when she got into her first car accident. She felt so guilty because she thought it was all her fault. Even though everyone told her it wasn't, she couldn't shake off this feeling.",Mental filter
"The world seems to be against me, everything bad happens to me all at once, and its just too much to handle. It's like there are invisible forces working against me, making things harder than they need to be.",Mental filter
"I've been feeling so down lately. It feels like nothing good ever happens to me. Every day brings new challenges and problems, while everyone else around me seems to be having smooth sailing.",Mental filter
"I'm always thinking about worst case scenarios, which leads me to constantly worry about things that are unlikely to ever actually occur. This causes me to miss out on enjoying the present moment because I'm too busy worrying about something terrible happening in the future.",Mental filter
"The other day I was walking down the street when suddenly I heard voices coming from nowhere. They told me what to do next, where to go, how to act, and what to say. It felt so real that I couldn't tell whether these thoughts were mine or someone else's.",Mental filter
"The world seems to be against me all the time. Every little thing goes wrong. If something good happens, there must be some sort of catch. Everything bad that has happened to me was because of someone else's fault. My life would be perfect if it wasn’t for these people around me. They ruin everything.",Mental filter
Sometimes I think that people around me are just pretending to be nice because they secretly dislike me.,Mental filter
"The world seems to be against me, every time something good happens, there’s always something bad that follows, and when I try to make friends, they either leave or turn their back on me.",Mental filter
I'm always thinking about what could go wrong instead of focusing on what's going right. This leads me to constantly worry about things that may never actually occur.,Mental filter
The next day he was texting me saying sorry for his actions. He said he doesn't remember anything because he was so drunk. But then he started talking about how much he loves me and wants to be with me forever. It confuses me. Why would someone who supposedly loves you do something like this?,Mental filter
"The world seems so dark and bleak right now, even though there are moments where I see glimmers of light or happiness, they seem so far away and out of reach. Every day feels like a struggle to find any sort of joy or contentment, and it leaves me feeling hopeless and lost. Even when others try to share their own experiences of happiness or positivity, I can't seem to connect with those emotions myself.",Mental filter
"The world seems like such a dark place right now. It feels like everything bad happens all at once and there are no moments of happiness or joy. I keep waiting for something positive to happen, but nothing ever comes.",Mental filter
The way she talks to me always feels like she's belittling me or making fun of me. It's hard for me to trust her when she tells me something nice because I always assume there's some hidden insult behind it.,Mental filter
I always assume that everyone hates me and wants to see me fail. It's like there's this invisible force pushing me down every step of the way.,Mental filter
"I think everyone hates me and they are secretly talking behind my back. Every time someone ignores me in public, I assume they must have something against me. Even though I try to make friends, I never seem to fit in anywhere.",Mental filter
"The world seems so dark and bleak right now. Everything feels hopeless. There are times when I think about ending my own life. But then again, I remember how much I love my family and friends, and I realize that they need me too. So, I keep going, one day at a time.",Mental filter
"My mind is constantly racing, I've been told by others that I am very forgetful, and I often find myself getting lost in thought while someone else is speaking.",Mental filter
"It seems like everything is against me right now. No matter how much effort I put into something, it always ends up being a failure. It feels like there's some kind of invisible force working against me, making sure that I never succeed.",Mental filter
"My mind constantly races with thoughts and worries, making it hard for me to focus on any task or activity. It feels like my brain is in overdrive all the time, leaving me feeling overwhelmed and exhausted.",Mental filter
The other day I got into an argument with my friend and we haven't spoken since then. It feels like she doesn't want to be my friend anymore but I know deep inside her heart she still cares about me. But everytime I try to reach out to her she ignores me. So now I keep telling myself that maybe she doesn't care about me at all.,Mental filter
"The world seems so dark and bleak nowadays. It feels like there's nothing left worth living for. Everywhere I look, I see death and destruction. All I can focus on is how terrible things are getting, and how much worse they will become if we don't take action soon.",Mental filter
My mind constantly wanders off into negative thoughts about myself or others around me.,Mental filter
"I always assume people are lying to me when they tell me something good about themselves, like if they say they're happy, I immediately think they must be sad inside.",Mental filter
"My life has become so boring and uninteresting, I just want to be happy again. I used to love doing things, but now all I ever seem to do is sit around and watch TV. It's hard to find motivation to change anything in my life right now.",Mental filter
"The world seems like a dark place where nothing good happens. Every time something bad happens, I blame myself for it. I can't seem to make any progress in anything I try to do. It feels like everything is against me. I constantly compare myself to others and feel like I will never be able to achieve their level of success. I also struggle with feeling unworthy of love and affection from those around me.",Mental filter
"I've been feeling so down lately, like nothing good ever happens to me. Every time something bad happens, I think it's just another sign that things will never go right in my life. It feels like there's a dark cloud over me all the time.",Mental filter
"i feel like im going crazy sometimes when i hear voices in my head telling me to do bad things, but then again they could be my own thoughts.",Mental filter
I always think people are judging me when they aren't even looking at me. It makes me so anxious and self-conscious.,Mental filter
"My mind is constantly racing, thinking about what could happen next or what happened before. It's hard for me to focus on one thing at a time because there's always so much going through my head.",Mental filter
"My mind is constantly racing, thinking about everything at once, and I can't seem to focus on just one thing for more than five minutes without getting distracted by something else.",Mental filter
"When I'm feeling low, I tend to blame others for how I feel, rather than taking responsibility for my own emotions.",Mental filter
"The world seems like a dark place right now. Everything feels so bleak and hopeless. There are moments when I wish I could escape from reality or end everything, but then I remember how much pain it would cause those who love me and I can’t bring myself to do it.",Mental filter
"I feel like everyone hates me, no one likes me, and I am so ugly. I think this<|im_start|> is why I never get any friends or boyfriends.",Mental filter
"When I was younger, I used to be so confident about myself, but now I have lost all self-esteem due to some past experiences. It feels like there are mental filters blocking out any positive thoughts or feelings about myself, making me believe that I am worthless and undeserving of anything good.",Mental filter
"My boss always criticizes me for making mistakes. It feels like she doesn't trust me anymore. Every day when I go to work, I feel so anxious because I fear that I might make another mistake again. This has caused me to lose sleep and become irritable. I also worry that if I mess up one more time, I could be fired.",Mental filter
"My mind is constantly racing, jumping from one thing to another without giving any topic enough time to fully develop in my thoughts. It feels like there's always something else that needs attention, leaving me unable to focus on anything for very long.",Mental filter
"I always think about the past too much. It feels like every time something goes wrong, I immediately start remembering all the times things were better in the past. Sometimes I wish I could turn back time and fix those mistakes, but I know that’s impossible. So instead, I try to focus on the present moment and make sure I don't repeat those same mistakes again.",Mental filter
"Everything seems to be against me; nothing goes right for me. It's like everyone else has all the luck but me. Every time something good happens, something bad follows immediately after. This makes me feel like giving up because there's no point trying if everything just ends up going wrong anyway.",Mental filter
"The world seems so dark and cruel, that I can't help but see things negatively.",Mental filter
"It's hard for me to trust anyone because everyone has let me down before. It feels like every single person I meet is going to hurt me again, even if they seem nice at first. This makes it difficult for me to form new friendships or romantic relationships.",Mental filter
"If you say something mean to me, I immediately assume that everyone else thinks the same way and feels the same way towards me.",Mental filter
The way you see yourself is often different than what others do. You may think you're unattractive or boring when most people find you interesting and attractive. This is called mental filters.,Should statements
I always think that everyone hates me because they never talk to me or smile at me. It makes me really sad.,Should statements
"It feels like everything around me is out of place, nothing seems right, and I don’t know how to fix it. It’s hard for me to focus on anything else when things aren’t perfect.",Should statements
"My therapist told me that I was overthinking about something, but I can't help but think about it every day. It feels like there are two sides of my brain fighting each other: one side wants to let go of these thoughts, while the other keeps them alive.",Should statements
"My parents always tell me that I can achieve whatever I want if I work hard enough, yet everytime I try something new or take on a challenge, I end up feeling overwhelmed and giving up before I even start.",Should statements
"I can't believe how much I hate this job. It pays well, has good benefits, and I work with nice people, so why should I complain? After all, many other people would love to have such a job.",Should statements
Sometimes I think that my life is just one big mistake.,Should statements
"My life has been filled with constant negative thoughts, which makes me believe that everything around me is terrible. It feels like there's always something going wrong, and I can never be happy.",Should statements
"I always tell myself that I should be grateful for everything in my life, but sometimes I still find myself feeling ungrateful. It's frustrating because I want to appreciate things more, but I struggle with this mindset shift.",Should statements
"I always assume that everyone hates me for some reason, so I try to avoid social interactions at all costs.  It's hard for me to trust anyone, especially since I believe they will eventually betray me in one way or another.",Should statements
"I always assume that people are judging me when they look at me, which makes me really anxious around others. It feels like everyone is staring at me and thinking negative things about me, but I know this isn't true.",Should statements
"The world seems like such a dark place, everything around us is negative, people are always fighting, everyone is unhappy, and we just want to give up on everything. But then again, maybe it's just our mindset that makes things seem so bleak.",Should statements
My therapist told me that I need to stop being so negative in my thoughts because theyre affecting my mental health negatively.,Should statements
"I don't think anyone could ever understand why I do some of the things I do or why I act the way I do. It's almost impossible to explain, especially when you consider that most people seem to judge others based on their own experiences and perspectives. This makes it difficult for them to comprehend why someone might behave differently than they would in a given situation.",Should statements
"My therapist told me that I need to stop thinking negatively all the time but when I try to change my thoughts, they just come back even stronger.",Should statements
"My therapist told me to stop thinking negatively, but when I try to think positively, I feel like I'm lying to myself or being fake. It feels unnatural for me to think positive thoughts because they never last long enough before something negative happens again.",Should statements
"I always assume that people are judging me when they look at me, which makes me really anxious around others. It feels like everyone is staring at me and thinking negative things about me, but I know this isn't true.",Should statements
"My friend told me she thinks I’m too sensitive, which made me really upset.  But then again, maybe she’s right?  Maybe I am just overreacting all the time.",Should statements
"I feel like I'm always being judged by everyone around me, especially when I make mistakes or do something wrong. It makes me very uncomfortable and causes me to withdraw socially.",Should statements
"I can never make up for past mistakes or failures, even though they were years ago. It feels like I'll always be haunted by those moments in my mind.",Should statements
"The world seems so harsh and unforgiving, everything feels like a threat, every little thing can set off my anxiety, I don't trust anyone anymore, I always assume the worst case scenario.",Should statements
It's hard for me to trust people because they always seem to disappoint me or hurt me in some way.,Should statements
"The more I try to control my thoughts, the more they seem to spiral out of control. It feels like there are two sides in my head constantly arguing with each other.",Should statements
"The more I try to do something about this problem, the worse it gets. It feels like there's no way out for me.",Should statements
It's hard for me to trust anyone because they always end up hurting me or leaving me behind.,Should statements
"My parents are always telling me how much they love me, but I never believe them. They say things like “You’re our pride and joy” or “We couldn’t ask for better children.” But I still feel unworthy of their love and attention.",Should statements
"I always think about how others perceive me, even when they don't care at all. It makes me anxious and paranoid, like everyone is judging me or watching my every move.",Should statements
I can't believe that people are so mean to me. It must be something wrong with me.,Should statements
"The thing about mental filters is that they make you see everything negatively, which makes you believe that your thoughts are always negative. It's hard for me to break free from this mindset because every time something goes wrong, I immediately jump to conclusions and assume that it's my fault. This leads me to blame myself for everything that happens around me, making me feel guilty and worthless.",Should statements
"It's been years since I last saw her, but she was always there for me when I needed someone to talk to or help me out. She never judged me, no matter what I did or said. But now we don't speak anymore because I moved away, and I miss her so much. It feels like something is missing in my life without her around.",Should statements
If you arent willing to put in the effort then why should I? You say you care about me but your actions show otherwise. It feels like you dont really value me if youre not putting any work into this relationship.,Should statements
"The way you see yourself is often different than how others perceive you. You may think that your flaws make up most of who you are, while those around you might focus on your strengths. This type of thinking is known as mental filters. It means that you tend to focus on negative aspects of situations and ignore positive ones.",Should statements
"I'm so tired of being judged by others because they think I am different than them. They say things about me behind my back, but when I confront them, they deny everything. It makes me want to give up on trying to make friends.",Should statements
I always thought that I had everything under control until I realized that I didn't. It feels like I am constantly trying to catch up and never quite getting anywhere. My mind keeps telling me that I should be able to handle this situation better than I actually do.,Should statements
"My boss always compliments me on my work ethic and dedication, yet I can never seem to be satisfied with anything I accomplish because I know there will always be more tasks for me to complete.",Should statements
"Sometimes when I get really anxious about something, I start thinking irrationally and end up making decisions based on those thoughts instead of rational ones.",Should statements
I understand that I may come off as rude sometimes when I’m just trying to protect myself. But I feel like I’ll never learn how to properly communicate without coming across as harsh.,Should statements
The world seems like such a dark place right now. It feels like everything is against me. I can't catch a break.,Should statements
My boss always seems to pick on me when things are tough at work. It's like they enjoy making me feel bad. They must think I can handle anything because I never complain or ask for help.,Should statements
"I often find myself feeling guilty for no reason, and when I try to figure out why I'm feeling guilty, I just end up feeling worse about myself because I can't come up with a valid explanation. It's frustrating and confusing, and makes me doubt my own sanity sometimes.",Should statements
"It feels like everything is against me, like everyone wants something from me, they all think I owe them something, and I can’t escape this feeling.",Should statements
"I always think about how much money I don't have, which leads me to believe that I must be poor. But when I compare myself to others, especially those who seem to have less than me, I realize that I actually have quite a bit of financial stability. This realization doesn't make me feel rich or wealthy, but it helps me understand that I'm not as poor as I thought I was.",Should statements
"I feel like I have no control over my life, everything just happens to me and I never get to make decisions for myself.",Should statements
i can't believe that she didn't understand me when we were talking last night because she knows exactly what i mean when i say certain words or phrases. i think she just doesn't want to admit that she made a mistake in her actions towards me.,Should statements
"The world seems to have changed for the worse since I was younger, and everything around me feels darker and less hopeful than before. It makes me wonder why I ever thought I could make a difference or achieve something meaningful when there doesn't seem to be much point anymore.",Should statements
"My therapist told me that I should try to find something positive in every situation, but sometimes everything seems negative and hopeless. It feels like nothing can make me happy anymore.",Should statements
"i can't believe how many times this has happened to me. It feels like every time I try to make progress, something happens to set me back. I don't understand why this keeps happening to me.",Should statements
"The world seems to be against me, everything always goes wrong for me, and nothing ever works out in my favor. It feels like there's no way out of this situation, and I feel trapped.",Should statements
"The way she talks about her past relationships makes me feel like I'll never measure up. She always seems to find something wrong with every guy she dates, even<|im_start|>. It feels like no matter what I do or say, I won't ever be good enough for her.",Should statements
"The world seems to be against me, everything bad happens when im around, its always raining or something else negative happens, and every time i try to do something positive, something goes wrong, and i cant help but think that maybe im cursed or jinxed, and that nothing good ever comes from me being involved",Should statements
"The worst part is that I am always thinking about the past, dwelling on mistakes and regrets, never able to let go and move forward.",Should statements
"My mind is constantly racing, thinking about everything under the sun. It's hard for me to focus on one task because there's just so much going on inside my head.",Should statements
"The more I think about what happened last night, the angrier I become. It wasn't fair for him to say those things to me, especially when I had been trying to help him. He knows better than anyone else how much pain he has caused himself over the years, yet he still continues to make the same mistakes.",Should statements
I'm always thinking about how others perceive me because if I don't look perfect or act perfect then I must be doing something wrong. It's like I can never measure up to their expectations no matter how hard I try.,Should statements
My friends always tell me how great I look in this dress but I can never see what they do. I keep thinking that I must be ugly or something.,Should statements
"The world seems to be against me, everything goes wrong when I try something new, I can’t trust anyone anymore, everyone has their own agenda and they will use you for their benefit, I am just waiting for the next betrayal.",Should statements
"The more I think about how terrible things are in life, the more I become convinced that everything is hopeless. It feels like there is no way out for me.",Should statements
"It's been hard for me to accept compliments lately. Every time someone tells me something nice or praises me, I immediately start thinking about all the ways I could improve or why their compliment isn't true. It feels like there must always be some sort of catch or hidden flaw.",Should statements
"The world seems to be against me, everything goes wrong when I try something new, every time I make a mistake, I get punished for it, and I always seem to fail. It feels like there is some kind of force working against me, trying to keep me down. This makes me feel hopeless and helpless, like I can never succeed.",Should statements
"My mind is always racing, thinking about everything in detail, trying to figure out every little thing. It's exhausting!",Should statements
"When I think about my past relationships, I always focus on the negative aspects and ignore the positive ones. This leads me to believe that every relationship will end up being disastrous because none of them were good or happy. But when I look back at those same memories, I realize that there was happiness and joy too, just overshadowed by the negatives.",Should statements
"i think im too sensitive sometimes, but its hard to tell when youre always feeling everything so intensely. i wish id learn to control my emotions or at least understand why theyre happening.",Should statements
"The world seems to be against me, everything goes wrong when I try something new, every time I start over again, I end up failing, and I can't seem to find anything good about life anymore.",Should statements
"The world seems like such a dark place right now, everything feels hopeless and bleak. It's hard for me to see any light in anything or anyone around me.",Should statements
"I can't believe how much weight I gained over quarantine. It must mean that I am lazy and unmotivated. My body has changed so drastically in such a short amount of time, and now I feel like I'll never lose this extra weight again.",Should statements
I always think about what could go wrong instead of focusing on what could go right. It's hard to enjoy life because I'm constantly worried about things happening in the future or things that might happen.,Should statements
"The world seems like such a dark place right now, and every day feels like a struggle. It’s hard for me to see anything positive in life, even though there are people who tell me otherwise. I always think about how much easier things were before, and wonder why everything has changed.",Should statements
"I'm struggling with depression and anxiety. It feels like there's something wrong with me because I can't control my thoughts and emotions. But then again, maybe everyone else has the same struggles too, and they're just better at hiding them than I am.",Should statements
"The more I try to do something about this situation, the worse it gets. It feels like everything is against me, no matter what I do or say.",Should statements
"I've been feeling very down lately because I feel like everyone around me has moved forward in life while I'm stuck here. It feels like they're leaving me behind, even though I try hard to keep up. But no matter what I do or say, I always end up being left out.",Should statements
"I understand that I am overthinking things sometimes, but when I do, I find it hard to stop thinking about it.",Should statements
"My mind keeps telling me that everything will turn out fine, but then again, I can never really trust my own judgment about these kinds of things. It feels like I am always second guessing myself and doubting every decision I make.",Should statements
"I can see how people might perceive me as selfish, but I believe in doing things for myself first before helping anyone else. It's just the way I am, and I won't change who I am for someone else.",Should statements
"Sometimes I think about how bad things are going for me, but then I realize that they aren't really that bad at all. It just feels like everything is falling apart around me.",Should statements
"The more people say they love you, the less you believe them because you think everyone lies about their feelings.",Should statements
"My boss constantly criticizes me for every little thing, even when I am sure I did nothing wrong. It feels like he doesn't trust me at all, which leads me to doubt myself and think negatively about my abilities.",Should statements
"Even though I know that people are generally good, I can't help but think everyone around me is out to get me or take advantage of me.",Should statements
"The world seems so dark and bleak right now, everything feels hopeless and there doesn't seem to be anything good happening anywhere. It's hard to stay positive when every day brings new challenges and obstacles. But I know that I need to keep pushing forward and try to see the light at the end of the tunnel.",Should statements
"The world seems so unfair to me, everything bad happens to me while everyone else gets away scot-free. It feels like I am being punished for something I didn't do.",Should statements
"The way she talks about her past relationships makes me think that she's trying to make herself look like a victim or something, when really she's just being manipulative.",Should statements
"My therapist told me to stop thinking about what happened last year because it will make me feel worse, but all I think about is how much better life could be without those memories.",Should statements
"I don't think I should feel guilty about being angry because anger isn't inherently bad; it just needs to be expressed appropriately. However, when I express my anger, I often end up feeling worse than before, leading me to believe that maybe I shouldn't express it all.",Should statements
My life has been nothing but misery since birth. It feels like everything bad happens to me all at once.,Should statements
"I always seem to find something negative about everything. It's like I've got mental filters that block out any good stuff and let through only the bad. No matter how hard I try, I can never see things positively.",Should statements
"The world seems to be against me, everything goes wrong when I try something new or take risks. It feels like there's some kind of force working against me, trying to keep me down. This makes me feel hopeless and helpless, like no matter what I do, I won't succeed.",Should statements
"Even though I know that I am intelligent enough to succeed in life, I can't help feeling inferior when comparing myself to others around me, especially those who seem more successful than I am.",Should statements
The world seems like such a dark place where everyone is out to get you. It's hard to trust anyone anymore.,Should statements
I can't believe how much weight I gained during quarantine! It must be all those snacks I ate while watching Netflix.,Should statements
"The world seems to be against me, every time something good happens, there's always something else that goes wrong. It feels like nothing ever works out for me, and I don't understand why. Maybe I deserve this misfortune?",Should statements
I feel like I'm always in a state of constant fear or worry about something. It feels like there's no escape from these feelings.,Should statements
"The world seems to be against me. Every time something good happens, something else goes wrong. It feels like there's a force working against me, making sure nothing works out. I know that this isn't true, but it's hard to shake off the feeling. How can I overcome this mindset?",Should statements
"The way people perceive me is completely different than how I see myself, they think I'm confident and assertive, while I know deep down inside that I'm actually quite shy and introverted.",Should statements
"The world seems so unpredictable and chaotic, but I can handle it because I know how to control myself and stay calm even when things seem out of control around me.",Should statements
"The world seems so unpredictable, everything can change in a blink of an eye, and this makes me anxious about making plans for the future, because anything can happen and I might end up being stuck somewhere where I dont want to be.",Should statements
"The way I think about everything is all wrong, because I keep thinking about the worst case scenario for every situation, which makes me paranoid and overly cautious, and sometimes leads me to miss out on opportunities due to fear.",Should statements
"The world seems to be against me, everything bad happens to me, and I can't seem to find happiness anywhere.",Should statements
"I can be really hard on myself, I often tell myself things like “You should know better” or “Why did you say something stupid?” But then again, I also believe that everyone else has these same thoughts about themselves too, which makes me feel less alone.",Should statements
"I feel like I’m always in a state of confusion or disarray because I never seem to finish anything properly. It feels like there’s no end goal for any task, even though I start out with one.",Should statements
"My thoughts are constantly racing, never allowing me to rest, even when I am trying to sleep. It feels like there is no escape from this constant noise.",Should statements
"I don't understand why people can't see what I do for others. It seems so obvious to me, yet they never acknowledge or appreciate it.",Should statements
"My therapist told me that I need to stop thinking about how much better everyone else has it than me, but I can’t help but compare myself to them all the time. It makes me feel like I am never good enough for anyone.",Should statements
"My parents are always telling me to stop being lazy and start doing something productive, yet when I try to do something new or different, I end up failing miserably because I just can’t seem to focus on anything for more than five minutes. It feels like no matter how hard I try, I never succeed.",Should statements
"Even though I am aware that there are many people out there who are worse off than me, I can't help but compare myself to others and think that I don't measure up because I haven't achieved as much as some of those around me.",Should statements
It's really frustrating when people say that I am too sensitive because I can't help feeling hurt by their words. It feels like they just don't understand how much pain those words cause me.,Should statements
i am so tired of always having to be the one who makes sure everything gets done around here. i feel like everyone else just sits around while i'm running around trying to get stuff done.,Should statements
The worst part about this is that I am always comparing myself to other people who seem to handle their lives perfectly fine while I struggle every day. It makes me feel like something is fundamentally wrong with me.,Should statements
"The problem is that I always see things in black and white terms. If someone doesn't do exactly what I want them to do, then I assume they are against me. This makes it hard for me to trust people and form relationships.",Should statements
"It's hard for me to trust people when they say something nice about me, because I always assume there must be some hidden agenda behind their words.",Should statements
"I am aware that people are different and unique individuals, yet I always compare myself to others and find myself lacking. This constant comparison leads me to believe that I am inferior to those around me, even though I know that everyone has their own strengths and weaknesses.",Should statements
"The way I think about everything is always negative, no matter how hard I try to make it positive. It feels like there's something wrong with me, like I'll never be able to break free from these thoughts. But then again, maybe everyone thinks this way sometimes, and I'm just being too harsh on myself.",Should statements
"When I see something that reminds me of past trauma or abuse, I immediately shut down and become numb.",Should statements
"I always assume that everyone else knows more than me, which makes me feel stupid when I ask questions.  It also causes me to be afraid to speak up in class for fear of sounding dumb.",Should statements
"I don't think anyone likes me. It feels like everyone hates me. Even if someone compliments me, I still believe that they secretly dislike me. This feeling has made me very lonely and isolated.",Should statements
"The way people treat me makes me think they see me as someone who can't handle their own life, even though I am doing well in school and have a job. It feels like everyone thinks I need help when I really don't.",Should statements
"The way I think about everything has changed since my accident. It feels like I'm living in a fog, unable to focus on one thing for very long. My mind wanders constantly, making it difficult to concentrate on tasks or engage in meaningful conversations. This makes me feel isolated and disconnected from others, which only exacerbates my feelings of depression and anxiety. I know that I should try to stay positive and focus on the good aspects of life, but it seems impossible when my thoughts are consumed by negative emotions and constant distractions. How can I break free from this mental fog and regain control over my thoughts?",Should statements
"The world seems to be against me all the time, no matter what I do or say. It feels like everyone hates me for some reason, and they always seem to find ways to make sure I feel bad about myself.",Should statements
"I am so tired of being judged by others. It feels like everyone has something negative to say about me. I try to ignore them, but sometimes their words really hurt. I wish I could control my emotions more effectively, but I find it difficult to suppress my feelings.",Should statements
i feel like im being controlled by my thoughts and emotions. they are so powerful that i can barely function at times. i wish i could turn them off or make them less intense.,Should statements
"The world seems to be against me, everything goes wrong for me, every time something good happens, there’s always some kind of problem that comes up right away, and when things go well, they usually end badly. It feels like nothing ever works out for me.",Should statements
"The world seems to be against me. Every time something goes wrong, I think about what could have gone right. It's frustrating when everything seems to go wrong at once. But I also know that sometimes we need to take responsibility for our own actions and make sure they don't lead us into trouble again.",Should statements
I feel like everyone around me has their life together while mine seems to fall apart. It feels like I'm constantly struggling and failing when others seem to succeed easily. This makes me feel even more anxious and overwhelmed.,Should statements
"The way people talk about their problems makes them sound so much worse than they really are, and sometimes I wonder why everyone seems to be so dramatic all the time.",Should statements
