Distorted part,Dominant Distortion
Every day it feels like I’m walking on eggshells. I avoid confrontations with her at all costs. It feels like anything I say or do is going to set her off. She gets upset and yells at me without giving me the chance to explain myself. It's hard to live in peace when I constantly feel like I'm being watched and criticized. I just don't know what to do anymore.,Mental filter
I am a complete failure because I couldn't close that one big deal at work. I don't think I am capable of achieving anything worthwhile.,Mental filter
"I can't do anything. The thought of having hope makes me sick. People talk to me like I am an idiot and I think I might be. I made a mistake at work today, so I must be incompetent.",Mental filter
I know that it is unhealthy to flip like this one day I am fine the next I feel like I am sinking further into hell. I feel like I am not really able to express how I feel to those around me and I feel like I am even losing touch with myself.,Mental filter
"I don't know why I am feeling like this, I feel like I am tired all the time, I don't find anything that excites me. Moreover, I feel like there are triggers anywhere, every time I do something I relate it to being tired and it makes my fatigue worse.",Mental filter
"I got extremely scared of what the future brings, but I've always managed to calm myself down with the fact that even though things will change, they will still be the same to some extent. For the first time in my life, I looked into the mirror and didn't recognize the person looking back at me. I'm scared, I'm so scared. I'm scared of what might happen. I don't know what to do, or how to think. I'm scared of the thoughts I've been having.",Mental filter
I am terrified of the dark or at least I think I am. Everytime  I close my eyes to sleep I feel like something is going to happen and that’s a fear I’ ve had for so long. It first started at 7 or 8 and I’ve never been able to get over it. I'm terrified of other people's judgmental stares and the way they look at me. I’m constantly comparing myself to others and feeling inferior.,Mental filter
"My mom's mad because I cancelled on her last minute, now I feel like she hates me.",Mental filter
I lost my job and I just can't get past it. I feel like it's all my fault and there's nothing I can do to fix it. My mind just keeps dwelling on it and it's really starting to drag me down. I can't help but feel like I'm never going to be able to get back on my feet again.,Mental filter
"I had started self harming again, which I felt really ashamed and guilty about. Along with the depression I was really paranoid and thought that everyone hated me and I would take things incredibly personally and be really on edge all of the time.",Mental filter
"I come from a very rough family background. My dad was seldom around because he was always working, and my mom tried her best to raise my brother and I but often fell into bouts of depression and anger. Growing up, I was often teased for my weight and appearance, which gradually contributed to my development of body dysmorphia. It's a constant battle for me as I struggle to see myself as anything but unattractive and repulsive.",Mental filter
"I’ve never managed to get a boyfriend, although I desperately want one but why would anyone want to be with me?",Mental filter
"Every time I try to open up to someone about my feelings, they just don’t understand. It feels like they’re purposely ignoring my feelings and it hurts. Why bother trying to express myself if no one will ever understand?",Mental filter
"I’m not good with people because of my nature. It’s really hard to associate with people when you prefer to be alone. Everyone else is out there living their lives, hanging out, having fun, partying, while I’m home, alone, secluded from everyone else. I wish I could be like them, but I suppose I have this fear of judgement. Judgement from people I know, judgement from people I don’t know. This fear governs my every action, and I hate it, but I can’t seem to overcome it.",Mental filter
"I never want to hurt anyone and I’m always afraid of the consequences if I relay anything or discuss how I feel at times. Sometimes delusion and hypochondriac symptoms surface from time to time especially if I’m very stressed. I’ve often come to the assumption that when something goes wrong at work it is my fault and my fault only, even when that is illogical and that behaviour is self-destructing. ",Mental filter
"Every day I spend countless hours daydreaming about how life could be, but it never actually is. In my daydreams I am always the hero, always successful. But in reality I am a loser. I have never achieved anything in my life.",Mental filter
I don't know what to do anymore. I'm tired of feeling like this. I'm tired of feeling so alone. I'm tired of feeling like I'm such a burden on everyone around me.,Mental filter
"Every day is so lonely. I have a family, friends, but none of them seem to understand my mental problems. They don't understand how hellish every day can be for me. They think I'm just seeking attention when I talk about my problems.",Mental filter
"I feel like I'm not enough. I constantly need validation, and I don't like being alone because I think too much and I end up hating myself. I just want to be normal. I don't know if I'll ever be normal.",Mental filter
Even when I achieve something big I think it's useless because it will not maintain or create any significant change in the grand scheme of things.,Mental filter
Most of the time I feel like there is this heavy cloud looming over me. I don’t feel as happy or excited as I think I used to. I can’t really remember to be honest. It just feels like there’s a fog in my brain that’s keeping me from being happy.,Mental filter
I am mostly full of negative emotions like anxiety and emptiness. It's like I'm living in my own sad world and struggling to find happiness.,Mental filter
"My mood has been up and down lately, but mainly down. I try to look on the bright side with other people but it's a lot harder with myself. I feel like I'm on autopilot most of the time. I try and keep busy to distract from how I'm feeling but it only works so much.",Mental filter
"Every time something good happens it feels like a fluke, and every time something bad happens it feels completely my fault - I need to learn how to accept compliments and understand that I can't control everything.",Mental filter
"I've been feeling dreadfully lonely recently and I've been struggling to come to terms with the reality of having to move out of my parents' house, despite still being a student and not being financially secure yet. Although all of the above sounds incredibly depressing, I feel that I've improved marginally in terms of productivity and managing my emotions.",Mental filter
"No matter what I do, I always end up failing.",Mental filter
"I hate myself, I love someone who does not believe in love, and people only make me feel lesser. If I was a child of other parents, everything would have changed. I want to get out of my life, but I know that’s not possible. It’s so unfair and I do not know what I have done to deserve this..",Mental filter
"There's no way I could win that contest, so there's no point in even trying.",Mental filter
"On specificities, I can't think or work or even feel normal because I always think someone is watching me. I avoid going out because all I see is people pointing at me and laughing while I'm walking Please help me because I can't keep on living like this.",Mental filter
"Every time I go down to visit my Dad, I always come back a complete emotional wreck. Not only do I hate the area he lives, but also the majority of his side of the family because they’re all backstabbing, hostile, obnoxious people that I can’t stand (my Dad included, and trust me, he has his moments).",Mental filter
"Nobody ever calls me back, nobody ever picks up when I call the first time, everyone dislikes me, it always happens.",Mental filter
"1. ""I messed up once on the project; I'm probably going to fail the whole course now."" 2. ""I had a disagreement with my friend; now they must hate me."" 3. ""I didn't finish all the tasks on my list today; I'm completely useless."" 4. ""I presented one wrong fact in the meeting; now everyone must think I'm dumb.""",Mental filter
"Every small mistake is a reflection of my character, proving I'm a failure.",Mental filter
"What started out as a brilliant sunny day, quickly turned into a cry-for-help-stack-of-papers nightmare when I clearly saw - with the back to school and sports physicals appointments and of course, my job.",Mental filter
"I made such a fool of myself at the party last night. I believe everyone was laughing at how ridiculous I was behaving, they must think I'm a complete clown.",Mental filter
"I am having an extremely hard time with my female coworkers. It seems like we're all having the same tough time. Different reasons, same hard difficult time. Some of them gossip, some treat everyone like crap, some are depressed, some have been treated poorly by men, but we're all having a hard time getting through hour by hour, day by day, week by week. It stinks, and doesn't seem to get any easier. I try to be nice and be patient but some days I feel like screaming.",Mental filter
"I had insomnia, depression, anxiety and suicidal thoughts. I underwent 6 rounds of ECT( electroconvulsive therapy). This resulted in short term memory loss. Now, I am taking a cocktail of medicines which help me sleep at night but leave me groggy during the day. I am unable to drive, concentrate, remember things so cannot work. My depression has become slightly better, anxiety and suicidal thoughts persist. I am scared about my future. ",Mental filter
"I feel so stuck. I’m trapped in my mistakes and I don’t know how to move forward. I feel like nothing I do will ever be good enough, it’s like I’m constantly battling with my insecurities.",Mental filter
"I've been feeling so tired and uninterested in everything lately. It's like I'm in a fog and I can't get out of it. I've tried to force myself to do things I usually love, but it just feels pointless. It's so frustrating because I know I should be happy, but I just can't seem to shake this feeling.",Mental filter
My life was ruined when my ex-boyfriend dumped me. I have no joy in my life anymore.,Mental filter
"I am a mother of two children and when they mess up, I put the blame on myself, I believe it's my fault that they aren't perfect. When they do well, I attribute it to their own strengths or external factors.",Mental filter
"I am a 26 year old woman who has been single for two years now. I broke up with my long term boyfriend two years ago and was very upset for a year. I had no self esteem, not much confidence and was scared to get out there and meet new people. I decided to start seeing a counsellor to help me readjust and start again. After a few months of this i was feeling much better and decided to start going out again and try to meet someone new. I met a guy a few months ago and we hit it off straight away and have been seeing each other regularly ever since. Everything has been going great, he is kind, loving and i feel very special when i am with him. There is however one thing which is bothering me about him which i cannot get out of my mind, he cheated on his girlfriend with me. When we first started seeing each other he confessed to me that he had a girlfriend but they were in the process of breaking up so he wanted to start seeing me. He insisted that he would break up with her before we started seeing each other properly and he did, but i keep thinking about that first time we met, he had a girlfriend and he still choose to sleep with me. This has been bothering me ever since, i have discussed it with him numerous times and every time he promises me that he lies his girlfriend and would never cheat on me, but i cannot get this out of my mind. What if he does the same to me? Is there any way i can overcome this worrying thought or should i break up with him? I really like him and do not want to lose him, i guess i am just looking for reassurance that he won't cheat on me.",Mental filter
"I have been struggling with all three in recent years… constantly broke (not poor enough for govt assistance, but still get food boxes from the local pantry). I figure a neat little apartment, far away from here, a car, insurance, regular meals – not the rice and pasta and bread and cheese I live on – maybe a pet… It’s about $2,000 more a month than I bring in. That means EVERYTHING would need to change and I can’t see any way to make that happen, so riddled with guilt that everyone else lives like that and I can’t seem to get there – no matter how hard I try.",Mental filter
Even my Mum tells me I worry too much and I know I am but it's like a cycle I can't break. I constantly stress about every little thing and it's so exhausting. I've gotten help in the past but it always comes back. I just want to relax and not worry about everything but I can't.,Mental filter
"There's just one tone, one color, one feeling. Loneliness. I'm useless. I don't belong anywhere. It doesn't matter what people say. I know it's true. I'm the one who knows me best.",Mental filter
"All that is usually a pretty accurate depiction of how my mind works, except for one crucial difference. In my case, after I select the worst meaning, I often stick with it. It’s almost as if I’m unable, or unwilling, to consider alternate meanings once I’ve selected the absolute worst one.",Mental filter
"Due to the pandemic and being a key worker and overworked, I am starting to believe I will start losing my sanity. Sleep is a luxury I can't afford. Every night is like a battle with terrifying nightmares and hallucinations. My scared mind is distorting my reality and I feel like I'm constantly being chased by an unknown entity, which leaves me terrified.",Mental filter
"I have developed a bit of health anxiety about it and if I feel an unusual sensation I immediately think it may be cancer, even if it's a sensation I had before and it turned out to be fine. ",Mental filter
"I feel like I'll always be alone, even though I have friends and family who care about me. I constantly feel like I'm letting my parents down, even though they say they're proud of me. I feel like I'm an outsider among my peers, despite being welcomed and included. I feel like I'm always being judged, even though it's unlikely that anyone is paying that much attention to my every move.",Mental filter
I made a big mistake at work this week which I believe will cost me my job. It's had me thinking that I'm not cut out for this career and maybe I should just quit before I'm fired.,Mental filter
"Ever since my attempt, I’ve been feeling this way. It’s a big struggle... I’m stuck in this time hole of depression... I’m not feeling great about myself. I’m not doing well. I’ve always been suicidal since I was young, but now it’s getting out of hand. I know I’m getting help, but it doesn’t feel like it's enough...",Mental filter
Every day is a chance to fail in my eyes. It's hard for me to see the positive side of things when my mind is always focused on the worst-case scenario.,Mental filter
"If I look at it objectively, it's just a matter of a few bad decisions and some more aspects but I can't help but believe that it's all my fault only.",Mental filter
"Yesterday, I felt good. Today, I feel like a failure. I'm not sure why, nothing significant has changed, but I feel so disappointed in myself. I can't stop ruminating about my mistakes.",Mental filter
I’m extremely unhappy with myself and I feel like I’m a failure in life. I feel like I can’t do anything right and I’m constantly beating myself up about it. I feel like I’m just a burden on everyone around me and it’s getting to the point where I don’t want to be around myself. I’m constantly at war with myself and I can’t seem to escape my thoughts.,Mental filter
I even feel really guilty and like a burden on my family/boyfriend so sometimes I wish they would just leave me alone so I could disappear without hurting anyone. I feel like I’m on a track speeding straight for suicide and there’s nothing I can do to change it.,Mental filter
"I just don’t give a shit anymore. I’ve resorted to petty crim stuff Bc idk it’s the only time I ever have felt anything that feels like maybe I have control over something. Like I mean it kind of feels good I guess, but also not really. At least it’s something I guess.",Mental filter
"I have good days where I’m cheerful and jolly and these are usually spurred on by seeing my 5 year old niece and one year old nephew. I love kids and woman but I can’t stand men. I have been medicated for 8 years, well butrin, Flouxetine, Effexor, and Lexamil.",Mental filter
I screwed up yet again. Why can't I do anything right? Everyone must think I'm such a failure. Nothing ever goes right for me.,Mental filter
"Even when things are going well, I worry that something bad is going to happen. I have an overwhelming fear that I’m going to lose everything I care about. And though I have no evidence to back up these fears, I can’t seem to shake them.",Mental filter
"I have been dealing with depression as long as I can remember. I've always had thoughts of worthlessness, that I don't deserve love or happiness, that I'm a burden to others. I often isolate myself, even though I feel incredibly lonely. I overthink everything and I just can't escape these negative thoughts. They just consume all of my energy. It seems like a personal hell that I'm trapped in.",Mental filter
"I even get dreams where I’m streaming and I forget an important feature and everyone leaves and I’m left with trolls. I’m not sure what to do, I know that even if worst comes to worst you should never give on what you love doing, but I can’t shake off the feeling of constant failure.",Mental filter
I want to do so many things but I cannot concentrate for more than a few minutes. I am lost. I don’t know where to turn.,Mental filter
"Even though I do well in so many areas of life, I can't stop focusing on the one thing I messed up.",Mental filter
"Even in good moments, I can't stop thinking about the bad things that might happen, it's like I'm living under a dark cloud every day.",Mental filter
"I’m feeling lost, alone, frustrated, and messed up. I tried ending my life twice but both attempts were a fail. I’m disappointed in myself for not being able to do it. I am not a weak person. It's just that life keeps getting hard and the fact that I’m all alone haunts me, I can’t even run away from me.",Mental filter
"I've had social anxiety since high school and feel like I'm dumb and everyone else is smarter than me. This feeling intensifies whenever I'm in a group of people or at a social gathering. I feel like everyone is judging me and that I'm an outsider. Even though I've been told that this is not the case, I can't help but feel this way.",Mental filter
They were all treating me with kid gloves as if I’m this crazy person who might just lose it at any moment. I am lost without her. I am lost with her. I am lost.,Mental filter
"I can’t remember a period in my life where I wasn’t overthinking everything. Every time someone looks at me, stares, whispers to someone else, I automatically believe they’re laughing at me, judging me, hating me. I can’t weather the storm of my own thoughts, I can't bear it. Everything is just so unexplainably difficult I can't explain it.",Mental filter
Sometimes I feel like I've ruined my life by not going to college earlier and I stay out late. It's like there's no point to anything. I see my friends with good jobs and houses and feel like I've failed. It's easy to see all the bad things about myself and feel worthless. I don't know what to do.,Mental filter
My worries won’t go away. Plus I'm dealing with a lot of panic attacks. I can’t even remember the last time I was happy or even just content.,Mental filter
"I'm always feeling like I'm under a lot of pressure. At work, I always feel like I make the most mistakes and that my colleagues are secretly laughing at me. I constantly worry that I'm just one mistake away from getting fired. And when I'm at home, I can't shake off the feeling of dread and anxiety, thinking that I'm a burden to my family and friends. I'm always thinking about how I can improve but I never feel like it's enough.",Mental filter
"It’s a struggle to get out of bed each morning, moments of suicide thoughts cause all I do is cry in bed all day. I can’t funtion, eat, sleep and no energy, lost 40 pounds already. I don’t have the energy to shower, what’s the use my life is hopeless. I was so productive and now I can’t get off the couch.",Mental filter
"I've been depressed for around 4 years now. There's a voice in my head that tells me to stay home, I know that if I try going out and walking around and forcing myself to be happy, I just feel like I'm not really being myself.",Mental filter
"I am an 18 year old who is diagnosed with Social Anxiety Disorder. I feel like I cannot leave my house or interact with anyone without feeling a sense of discomfort. I always think that people are scrutinizing my every move, looking at my flaws and imperfections. This has led me to isolate myself and avoid any kind of social situations.",Mental filter
"I had debilitating stomach problems for over a month, was in and out of the doctors trying to find a reason. They found nothing and said it was anxiety. It feels like I can’t breathe, chest tightness, stomach pains, I have experienced heartburn, my mouth can be quenched with so much water and I feel so dehydrated, I know it’s anxiety but when I calm down I get out of sleep all sweaty and my heart just doesn’t want to slow down.",Mental filter
"Everything seems so solvable to me and I am powerless to control my own mind, there are mornings this uncontrollable feeling comes out of nowhere that I am going to instantly drop dead, and can’t figure out what or why it comes to me and along with that comes a constant worry that one day I will wake up and lose my sanity, that I will be one of those that loses sense of reality and harms innocent people because I’m afraid I will not know what I am doing.",Mental filter
I am in a constant state of self-doubt and catastrophizing. I'm so worried about failing that I can't even focus on the task at hand. I struggle with feeling like a burden to everyone I'm close with. I'm convinced that I'm only capable of messing things up and it's just a matter of time before everyone else realizes it too. ,Mental filter
"I'm always expecting the worst to happen. Whenever anything does go right, I quickly dismiss it as a fluke or just pure luck.",Mental filter
"I think I've failed in my whole life. I've never made my family proud, I've never accomplished anything worthwhile, I'm unsuccessful at work, and there's no point trying to get better. Everything results in failure.",Mental filter
My anxiety and depression is so debilitating and effecting my life so much but whenever I have tried to get help people don’t care. I have been to doctors and psychologists and tried to get help but they don’t help and my anxiety gets worse I then think about suicide all the time because of my anxiety and no one helping me.,Mental filter
"I feel like I'm a robot going through the motions of life. I have no interest in anything. I just do things because I know it's necessary, not because I want to. Despite this, I still carry on because I don't want to disappoint anyone or let them down.",Mental filter
"I always look at the negative in every situation.  Even when there is a positive, I can't help but focus on the negative part.  If I do something good, I would always think about the bad parts of it instead of the good parts.",Mental filter
"I’m unable to sleep, and I should stop over-stressing about everything.",Should statements
"I feel like my high school years have been a waste and that I should’ve studied more. I feel like I wasted my teenage years, staying at home to take care of my family. I never went out or enjoyed my life as much as my peers. Now, I feel like I’m missing out on precious time of my teenage years that I should be enjoying but instead I am depressed.",Should statements
"I am painfully aware that the my anxiety is irrational as well as the fear of groups of people, but my inability to control it almost solely fuels my depression. I don't trust anyone, I’m extremely anxious, I’m almost always lost in disturbing thoughts and I constantly feel as if I must escape.",Should statements
"I've been dealing with many symptoms of ADHD since childhood, now in my postgraduate studies I've really started to find it unmanageable. I've never received a diagnosis or treatment because in my family we were told mental health issues were a sign of weakness and we should just tough it out. I've finally built up the courage to seek professional help so, any advice you could provide about pursuing diagnosis and medication would be greatly appreciated.",Should statements
"I have this problem that whenever I start a long term commitment like a gym membership or a new diet, I always lose motivation in the middle. I get very optimistic in the beginning and then I just give up. I should try harder, I should be more dedicated. I should stop making excuses.",Should statements
"I know I sound awful right now, but I just can’t help myself feeling this way... But it’s really upsetting... I feel bad... Also, I do not have solutions to all these problems... Yes, at times I feel suicidal but I am not going to take my life... I just feel like dying... I know I shouldn’t feel this bad but I can’t help... Yes, I am getting help from my therapist, but some days are really tough.  ",Should statements
"I know that I am blessed to have a job, a family who loves me, and an amazing girlfriend. I have so much to be thankful for, but I constantly find myself feeling miserable. I should be happier. I should be more grateful. I should appreciate what I have. But I can't. I feel empty and alone.",Should statements
"I don’t want to work, it doesn’t interest me.  but I have to. i feel chained because i want to be free but I also don’t want to be a disappointment to those I love and completely ruin my life by becoming homeless or having to completely rely on others for everything. ",Should statements
I should be able to handle this. I cope better when everything is in its place.,Should statements
"Every time I try to start a conversation, I either get ignored or laughed at. I know I should be strong and not let these people get to me, but it's hard.",Should statements
"I feel like I should be someone else, or rather, that there’s always been two me’s inside of me: the one I show everyone and the one I try to suppress.",Should statements
"I should be able to handle this. I feel like I'm not doing enough and that I should be able to do more. I put a lot of pressure on myself to succeed, but I'm having a hard time coping with the stress. I feel like I've lost control over my life, and I'm not sure how to regain it.",Should statements
"I should be able to handle my problems on my own, and it's humiliating that I can't.   I should have been able to stop this from happening, I'm meant to be stronger than this.   I should be better than this, I've had enough experience to know better.   I should be able to deal with this without asking for help, it's a sign of weakness.",Should statements
"I often feel like a failure in life. No matter how hard I try, I don't seem to be able to achieve my goals and make my dreams come true.",Should statements
"Whenever things go wrong, it’s not the circumstance or situation, but its always me. I should’ve done better, I could’ve prevented it, I shouldn’t have done that. Everything is because of me and I should just disappear.",Should statements
"I have to keep my room clean, otherwise I can't concentrate on my studies. I must get straight A's, otherwise I'm not worth anything. I should never make mistakes when I play the piano, otherwise people will laugh at me. I must always say the right thing, otherwise people will think I'm stupid.",Should statements
"I find that I i often wake up in the morning feeling horrible and throughout the day I am constantly berating myself and telling myself how much I should have done X, Y and Z.",Should statements
I shouldn't be having a big smile on my face all day thinking about the future and how great it's going to be. I ought to wallow in misery. I have no right to be enjoying myself when I have so many problems. I should be as miserable as hell.,Should statements
"I just couldn’t take it anymore, I just completely lost it.",Should statements
"i should enjoy it here , but I don’t. i should relax , but can’t and there is only soo much avoidance and selfharm one can do to bat away the senses of discomfort, boredom and emptiness instead of just dealing with it.",Should statements
"I should be able to control my thoughts and feelings but I can't. I've been genuinely feeling like I want to completely disappear because I can barely function. I just feel so desperate and out of control, every day is a fight. I sometimes don’t even know what I’m fighting against anymore.",Should statements
"I should have known better, I should have done more, I should be better than this. I feel these thoughts constantly and they’re hurting me.",Should statements
My social anxiety makes it really difficult to connect with people and I feel like I’m not as good as everyone else just because of it.,Should statements
"Hey. This is very hard for me, but I’m gonna force myself to do it anyways. Everyone else seems to be reporting so why can’t I be part of that group. I started eating less and less everday and I faint sometimes.",Should statements
I’m tired of living in this house. I’m tired of being around these friends. I’m tired of pretending to be strong and putting on a front for everyone else. I’d be better off by myself.,Should statements
"I’ve been very depressed recently and often think about suicide. I should kill myself, but then I realize that I shouldn’t because I know my family would be devastated. Then I feel guilty for being so selfish.",Should statements
"I’m 16 and I’ve never really cared about stuff all that much, like I have hobbies and things I like doing, but there’s not really anything I really care about. I‘ve never been in a relationship and I don’t really want to be in one, I don’t really care about my family (I mean I do, but not like most people care about theirs) and I can be really selfish and inconsiderate sometimes.",Should statements
"I can't seem to stick with anything for long. I should be able to juggle many tasks and projects at once, but I can't. I just can't focus or stay committed.",Should statements
"I'm always hyperfocusing on something else or someone else's needs because I can't handle mine, and now I cannot sort out what I feel or why unless I avoid everyone else for hours until I calm down.",Should statements
"How can I hope for a child from a man who lies to me? I worry about his genes and characteristics that our child may inherit. But yet, I know I am not perfect, and a child will not be either. My feelings of sadness and fear from that reality are real, yet I do nothing about it.",Should statements
"I should have followed my gut, because as I predicted, he didn’t live up to his words. I’m so angry and feel so stupid for not just listening to my mind. My mind just races all the time, I can’t focus and it gives me bad anxiety.  I just wish I knew how to control my mind.",Should statements
"I am smart, perceptive, and understanding. I debate with others and sometimes feel like I should've had the power to stop bad things from happening to people I love, even though logically, it's impossible.",Should statements
"I feel so lost. I can't fit in anywhere, not even with family or friends. Some of my friends tell me that I am one of the most intelligent people they have ever met, yet still I feel so stupid sometimes. The mixture of praise and self-condemnation leaves me confused and tired. I feel like I should have figured it all out by now, that I shouldn't be having these emotions and confusion any longer. I tell myself that I should be able to pull myself out of this, yet I am unable to do so and it makes me feel weak. ",Should statements
"I've felt recently that I'm the only one who's not yet ready for life. Everyone else seems to have it together. I should have things in order by now. I should have a solid foundation for a future, but it feels like I'm still struggling to survive.",Should statements
"In actuality, all the negative things that happened in my life are all my fault. I should have been more careful. I should have noticed the signs. I should have taken better precautions. It was all on me. I could have prevented it. If only I had been smarter, everything would have been different. I should have been better.",Should statements
"I wish i was better at everything. I should be better at work, better at my hobbies, better with people. But i'm not, i'm just average and it's hard for me to accept that.",Should statements
"I can’t seem to calm it no matter what I try. I don’t know how to motivate myself to do anything productive, much less to take care of my own wellbeing.",Should statements
I am a 16 year old lass struggling with depression.  I feel like I’m living in a static life with the same schedule repeating everyday. Life feels pointless and i contemplate self harm. I could really use some help.,Should statements
"When I was younger, my parents hung around bad people, all of them were on hard drugs (heroin, meth, xanax, etc) and whenever I had to go see my father I would have to worry about needles on the floor, used condoms, shit in the toilet from days ago, no food. So I would find whatever I could eat like, a piece of bread, maybe a can of ravioli. When I was 12, my fathers girlfriend overdosed in the bathroom while my father was out of state for work, so I was stuck in the same house as a dead body for 4 days until my father come back. Now I am older and on my own and have been off and on homeless for the past 4 years. I hope you can understand why I get anxiety sometimes now.",Should statements
"I don't have the drive to get out of bed because I've lost the passion I once had for my job. I feel as though I should be more passionate, more driven, but I'm just not. I feel as though I should be more ambitious, but I'm not. I feel as though I should be more creative, but I'm not. I feel as though I should be able to shake off this feeling, but I can't.",Should statements
Sometimes I hate people. all people. I can’t help it and I feel horrible.,Should statements
"There's this guy who I've been internet 'friends' with for a few months. He's such a great guy; he's always nice, sweet, funny etc. I felt so connected to him until he started being demanding. He asked me to send more pictures, and hinted at wanting sexual ones too! It made me feel upset and violated. Of course, I didn't agree and started to avoid him. He said things like ""I thought you were different"" when I didn't give in to his demands, it made me feel even worse. I do want to support him as he said he's going through hard times, but this behavior is too much for me. I just need some advice on how to deal with this situation, should I cut ties or talk about it with him?",Should statements
"I struggle to manage my anger. I'm always irritable and I often yell at people without meaning to. I don't understand why I'm like this, and I don't know how to stop. I don't want to hurt people anymore.",Should statements
"I already know I'm going to be rejected, so I might as well stay home instead of going to the party.",Should statements
"I have times where I’m feeling not really sad but more just nothing at all, i get this in class usually and I’m not sure what it is.",Should statements
"I feel constant anxiety around people in general, even my closest friends, and distance myself from everyone. I rarely ever cry, or express my emotions in any way, yet inside I feel like I’m always on the verge of crying. I just feel so completely overwhelmed with feelings of worthlessness.",Should statements
"My friends tell me I’m smart but I don’t believe them. I tell myself I should be smarter, I should know more, I should be able to understand things faster. It’s frustrating when I can’t keep up with others in class or struggle with understanding a concept. It feels like I’m failing even though I know that’s not the case. I keep trying to remind myself that it’s ok to not know everything, but it’s hard to get over the feeling that I should be better.",Should statements
"I have been unemployed for about 5 months now and although I try my best to find a job, I just can’t. I keep thinking that I should be somewhere else right now and I should be working but I can’t help to keep blaming myself for this situation. I’m constantly worrying about my future and have feelings of worthlessness.",Should statements
"The fact that sometimes I get angry or impatient makes me wonder if I’m a horrible person. I keep telling myself that I should always be kind and patient, and when I’m not, I think that I’m a failure.",Should statements
"I should be doing better, I should be somewhere else in my life right now, I should be more successful, I should have a partner, I should be happier. When I don't meet these shoulds, I feel a strong sense of failure and burdensome.",Should statements
"I should be responsible for my own feelings and behaviors. But that does not mean I should feel guilty about them. Is it better to feel guilty and try to improve where I can? Or is it better to accept my feelings and behaviors as they are, and forgive myself for my mistakes? Which will lead me to more happiness? I need help in understanding this.",Should statements
"I feel like a robot when I’m around others. In fact, all the time. I’m testing myself repeatedly, asking myself, “How am I supposed to feel now?” I over-think everything, even flicking a light switch. I typically will avoid things to avoid the stress of thinking about it, which only makes my productivity plummet more.",Should statements
"I look at myself in the mirror every day and am not happy with whom I see. I could lose some weight, my skin could be better, my body shape is not what I want. I keep thinking that I should be beautiful, and if I'm not, no one will love me.",Should statements
"I should be more focused, I should be more disciplined, and I should be trying harder in my life. I feel like I’m not good enough, I feel inadequate and incapable, despite the success I’ve achieved in my life.",Should statements
"I am constantly worrying about being perfect in every aspect of my life, from work to my personal relationships. I believe that I should always be the best and anything less is unacceptable.",Should statements
"My mother has cut all contact with me many times but always reels me back in and I want to stop it but idk how. I feel responsible for my mother’s feelings, and the way I express mine sometimes explains that she has done where sometimes in our conversations she’ll completely ignore what I’ve said or misconstrued my words as an attack on her and I don’t know what to do. She tells me everything and more. Her deepest darkest secrets and so when she cuts all contact it feels terrible. I want to stop contact. I need to, but I also want a relationship with my mother.",Should statements
"I avoided my family every year on the holidays because I feel I should be perfect and have a perfect family image, which is far from the truth, knowing they just argued and fought.",Should statements
"I want to escape, I want to run away. I should just buy a plane ticket and leave right now, but where would I go where the little voice inside my head wouldn’t follow me? I should not be doing this, I need to stop listening to the little voice. I should not listen to these dark thoughts. I want to escape but I can’t.",Should statements
"Growing up, my parents fought a lot and I always felt like it was because of me. Now, every time my friends or colleagues start arguing, I think that somehow I caused it.",Should statements
"The thing is that I can’t find any other reason of this but to think that I have been born with personality disorder or some sort of mental illness, as I also have a very intense interest in serial killer and I don’t have any explosive emotions or any sense of guilt, I also don’t care about moral whatsoever, I see them as relative and subjective, it’s almost as if they’re alien to me.",Should statements
"I've been trying to keep myself busy to keep my mind off of things but I can't help but think I should be doing more, I can't help but think I should be better.",Should statements
"I should not have been born. I am purely burden to everyone around me, at least I think so. That's what it seems like, that's probably why my friends left. They should have never been around me in the first place.",Should statements
"I know I shouldn't be feeling this way because there are people in the world who have it a lot worse than me. But every time I find myself feeling upset or alone, I can't help but think that I should be doing more to improve my life. I should be happier. I should be more outgoing. I should be in a better position at work.",Should statements
"I’ve been struggling with depression for nearly a year now. I usually manage to put a lid on it, and keep it inside, but recently I’ve been bursting into tears at the most random times.  I just keep getting theses overwhelming feelings of sadness, worthlessness and helplessness.  I feel like I shouldn’t be like this, I should be stronger, I should be able to get a grip on my life , but I can’t and that’s what scares me most.",Should statements
"I'm worried about talking to my friends in such a way that they see me as being greedy. I feel that i should be able to ask for and accept help, but I'm scared that if I do that I will be seen as overly dependent on others.",Should statements
"I should spend less time with friends. I am a very social person and I like to be around people, but I also feel like I should be able to enjoy time alone. I feel pressured to always be doing something with others, but I also feel guilty when I take time for myself. I’m not sure what to do.",Should statements
"I feel like I'm lost. I don't have any goals or ambitions in my life. It feels like I have no direction and I should be happier, much happier. But I guess that's the problem - I'm just meandering, wandering.",Should statements
I should be able to manage my time better. I should be able to finish my work faster. I should not get distracted so easily. I should be more disciplined. ,Should statements
"There are times where Jane walks past me and I just want to kill her, but I know I shouldn't. So I end up locking myself in my room to get away from her. I don’t want to hurt her and I try to tell myself I won’t but I'm still scared of what I might do.",Should statements
"I know I should be happy with what I have, but despite having loving parents, a good education, and good friends, I can't help but feel that I am falling behind, comparing myself to others, thinking that they have a better life than I do, even if it may not necessarily be true.",Should statements
