Distorted part,Dominant Distortion
"He also has a hard time understanding sarcasm and jokes, so if someone makes fun of him in any way, even jokingly, he takes it seriously and becomes hurt.",Mental filter
The last sentence was: “He thinks girls will never be attracted to him.”,Mental filter
"My friend always tells me that she doesn't like her body, but then when we go shopping together she buys clothes that are too small for her. She complains about how much she weighs, yet she eats unhealthy foods all day long. It seems like she wants to believe she's overweight, but at the same time she's contradicting herself by buying smaller sizes and eating junk food.",Mental filter
"I've been feeling extremely anxious lately, especially when I think about all the negative aspects in my life. It feels like there are too many problems to handle and I just want them to go away.",Mental filter
"I often think that everyone hates me because I don't fit in anywhere, even though there are plenty of people who care about me and want to be friends with me.",Mental filter
"My friend told me that she doesn't want to be friends anymore because she thinks I am too negative. She mentioned that she wants to surround herself with positive energy and that she believes I bring negativity into our friendship. This made me realize that perhaps there is truth to this claim. It makes sense why she would say such things - I often complain about trivial matters, focus on the bad aspects of situations rather than the good ones, and tend to see the glass half empty instead of half full. However, I find myself struggling to change these habits. I try to stay optimistic, but it feels unnatural and forced. How can I become more positive?",Mental filter
"I always assume the worst in situations, even if there's nothing wrong at first glance. This has caused me to miss out on many opportunities and relationships due to my fear of rejection or failure.",Mental filter
"The world seems like such a dark place right now, everything feels so negative and hopeless. It's hard for me to find anything positive or hopeful when everything around me is just darkness and despair.",Mental filter
"I'm so scared that if I don't do everything perfectly, something terrible will happen.",Mental filter
The world seems so dark and bleak right now. Everything feels hopeless and there's no way out. My thoughts are consumed by negative emotions and self-deprecating beliefs. I keep telling myself that I will never amount to anything and that I should give up before even trying. This constant negativity is taking its toll on me and I need help to break free from these destructive patterns.,Mental filter
"I have this constant nagging thought that something bad will happen at any moment, even though there's nothing specific to indicate danger.",Mental filter
"My mind always jumps to the worst possible outcome in every situation. It's like I've trained myself to expect bad news all the time, even when there isn't any.",Mental filter
The other night I had a nightmare about my ex-boyfriend who cheated on me. It made me really sad and anxious for days after.,Mental filter
"The world seems to be against me, everything bad happens to me all the time, and people seem to always take advantage of me. It feels like everyone wants something from me, even though I don't want anything from them.",Mental filter
Everyone else seems to handle stress better than me. It feels like I'm always overreacting to everything and making mountains out of molehills. My mind constantly tells me that I'm weak and unable to cope with life's challenges.,Mental filter
"The world seems so dark and bleak, no matter where I go, there's always something wrong. It feels like everyone hates me, even when I try to be nice. I can't seem to make anyone happy, and I'm constantly worried about making mistakes.",Mental filter
"The world seems so dark and bleak when I think about how much time has passed since that moment in my childhood when everything was perfect. Now, every day feels like a struggle just to get through.",Mental filter
"When people say something negative about me, I immediately assume they are talking about me behind my back too.",Mental filter
"I think everyone hates me and wants to see me fail. It's like there are invisible forces working against me all the time. Even though I know logically that isn't true, I still feel this way.",Mental filter
"I don't know why I feel so down all the time. It feels like there's always something wrong with me, even though everyone tells me I'm fine. Maybe I just need to work harder to be happy?",Mental filter
"The world seems so dark and hopeless right now, especially when I think about what might happen in the future. It feels like there's no way out of this situation.",Mental filter
"Sometimes I find myself in situations where I am unable to make decisions due to overthinking every possible outcome, which leads to indecisiveness and anxiety.",Mental filter
"I don't trust myself when making decisions, even if I know that I should make them. It feels like there's always something missing, like I'm forgetting something important. This makes me doubt everything I do, and I often end up second-guessing myself.",Mental filter
"My mind has this habit of jumping to conclusions without any evidence, and then I get stuck in these thoughts, unable to let them go even if there's nothing to support them. It's frustrating and exhausting trying to break free from these thought patterns.",Mental filter
"My mind has been clouded by these thoughts for so long, they feel normal to me now. It feels like there's no way out or escape from them. They consume every waking moment, leaving little room for anything else. Even when I try to distract myself, these thoughts still linger in the background, never truly disappearing.",Mental filter
I always think that people are judging me for everything I say and do. It feels like everyone is watching me and waiting for me to make mistakes so they can laugh at me. This causes me to become anxious and self-conscious around others.,Mental filter
"The world seems so dark and bleak, everything feels hopeless, there's nothing good about anything, even if something positive happens, I can never truly enjoy it because I always think that something negative will happen soon after.",Mental filter
The world seems like a dark place where everything bad happens and there's no hope for anything good or positive happening in the future.,Mental filter
Everything seems to be going wrong in life right now. It feels like nothing good ever happens to me. My mind keeps telling me that no one cares about me and everyone hates me.,Mental filter
The world seems so bleak and hopeless when you are feeling down. It's hard to see any light at the end of the tunnel.,Mental filter
"The world seems so dark and bleak, there's no hope left, nothing can change this darkness, I've tried everything, yet still, I remain stuck here, unable to escape this endless cycle of despair.",Mental filter
"The more I think about how much money I owe, the more anxious I become. I know I should focus on paying off what I can each month, but all I can see are the mounting debts and the fact that I won't ever be able to catch up.",Mental filter
My therapist told me that I need to stop thinking about what others are doing wrong and focus on how I can improve myself instead. But I keep getting stuck in the same cycle of negative thoughts. It feels like there's something blocking me from moving forward.,Mental filter
"When someone compliments me on something, I immediately assume that they're just trying to manipulate me into doing something I don't want to do. When I make mistakes, I tell myself that everyone else is better than me at everything, and that I will never amount to anything. I also believe that if I fail at something, then there's no point in even trying again.",Mental filter
The world seems like such a dark place right now. It feels like there are no happy moments or joyful experiences anymore. Everything just feels bleak and depressing all the time.,Mental filter
"My mind constantly tells me that everyone hates me. It's hard to trust anyone because I believe they secretly dislike me. Even if someone compliments me or shows kindness towards me, I can't help but assume that they must be lying or just being nice. This makes it difficult for me to form genuine connections with others and has caused me to push people away who might actually care about me.",Mental filter
"The world seems so dark and bleak right now. Everything feels hopeless and there's no way out. My thoughts are consumed by negative emotions and I struggle to find any positivity in life. Everywhere I look, I see darkness and pain, and it's hard to escape that mindset.",Mental filter
I always think about how much my friends dislike me or are annoyed by me because they never tell me anything directly. It's like they're hiding something from me all the time.,Mental filter
"i always assume that people are judging me when they look at me, even if there's no evidence for it.",Mental filter
"The world seems like such a dark place right now, everything feels so heavy and overwhelming. It's hard for me to see any light at the end of this tunnel.",Mental filter
"The more people tell me how great something is, the less interested I am in trying it. It seems like everyone has their own opinions about everything, and I don't want to be influenced by them.",Mental filter
I always think about how much better things were back then compared to now.,Mental filter
The way you talk makes me feel like you're trying to manipulate me into doing something I don't want to do. It feels like you're using your power over me to make me feel guilty for saying no.,Mental filter
"I always seem to be waiting for the other shoe to drop. It's like I expect everything to go wrong at some point, even if nothing has gone wrong yet.",Mental filter
"It's hard for me to trust others since everyone has let me down in some way or another. Even if someone shows genuine interest in getting to know me, I assume there must be something wrong with them or their intentions are ulterior.",Mental filter
"My mind keeps telling me that everyone hates me and nobody likes me. Even when someone compliments me or tells me something nice, I immediately think they are lying or just saying it out of pity.",Mental filter
"I can't seem to make any decisions about anything. Everything feels overwhelming and confusing. It seems like everyone else has their lives together, but I just can't figure mine out. No matter how much I try to plan something, I end up feeling stuck and unable to move forward.",Mental filter
"My friend always tells me that I'm too sensitive and emotional, which makes me feel bad about myself. It feels like there's something wrong with me because I cry easily and sometimes take things personally. But I try to be strong and hide these emotions so others don't see them. However, deep inside, I feel hurt and misunderstood.",Mental filter
"The mental filter is a type of cognitive distortion which involves interpreting information based on one's own thoughts and feelings rather than objective reality. It causes individuals to focus on negative aspects while ignoring positive ones. In these examples, the individual focuses on their perceived flaws and shortcomings, leading them to believe that others will dislike or reject them.",Mental filter
"The mental filter is a type of cognitive distortion where someone focuses solely on negative information while ignoring positive aspects. This can lead to feelings of hopelessness, depression, anxiety, and other negative emotions.",Mental filter
"The way I see things, if you don't have any friends or family who care about your well-being, then what's the point? You might as well just give up and end it all right here and now.",Mental filter
"Sometimes when I'm in public places, I feel like people are staring at me because they think I'm doing something wrong, but there's no reason for them to be looking at me.",Mental filter
I am constantly thinking about how others perceive me and what they think of me. It feels like everyone is judging me and I'm afraid of being rejected by them. This makes me anxious in social situations and I often avoid meeting new people.,Mental filter
My friend always tells me that I am too negative and that I should focus on positive thoughts instead. But sometimes I find it difficult to see any good in situations where there seems to be nothing but bad.,Mental filter
"The world seems to be against me, everything that happens is because of some sort of conspiracy against me, people seem to dislike me for no reason, and if something good happens to someone else, then it must mean bad things will happen to me next.",Mental filter
"My therapist told me that I need to stop being so hard on myself all the time. But when I try to be kinder to myself, I end up feeling guilty for not pushing harder or doing more. It's like no matter what I do, I can never win.",Mental filter
"The way you are talking makes me think that you don't understand how hard it is for me. You just say “get over it” or “it will pass”, but it doesn’t work like that. My mind is stuck in these thoughts and feelings and there is no way out.",Mental filter
"The world seems so dark and bleak to me that even when others say they're having fun or enjoying themselves, I just don't believe them. Everything feels like a chore, and every day is just another struggle for survival.",Mental filter
"I don't know what to say anymore. Everytime someone asks me something, I just freeze up and can't answer them.",Mental filter
The world feels so dark and bleak right now. Everything just seems to be going wrong in every aspect of life. My mind keeps telling me that everything will never change and there's no hope left. This makes me want to give up on trying to make any changes in my life.,Mental filter
He thinks everyone hates him even though there isn't any evidence to support this belief. He constantly feels misunderstood by others and believes that his thoughts and feelings are being judged negatively.,Mental filter
"I know that I should exercise more often, but I just can't seem to get motivated enough to do it regularly.",Mental filter
"The world seems to be against me because no matter where I go people seem to dislike me. It feels like everyone hates me and I’ll always be alone. Even when I try to make new friends, they eventually turn out to be fake and betray me.",Mental filter
"I always feel like people are judging my every move, but in reality they probably don't care at all.",Mental filter
My mind has this tendency to jump to conclusions without any evidence or reason. It often makes me feel anxious and insecure about myself and others around me.,Mental filter
"Sometimes when people are talking about their problems, I think they're exaggerating because I believe that no one has it worse than me. This makes me feel guilty for complaining about anything at all.",Mental filter
The other day I saw my ex-boyfriend at the store and we talked for a little bit but then he said something that made me really mad and I wanted to scream at him right there in front of everyone. But instead I walked away feeling like I couldn't do anything right.,Mental filter
"Sometimes I think about how much better life would be if I was someone else. If I had their looks, their intelligence, their social skills, their job, everything. But then again, they might also wish they were in my shoes so who knows?",Mental filter
"I'm always thinking negatively about everything. If there's any bad news, I immediately assume it applies to me. Even when things are going well, I can't enjoy it because I'm waiting for the other shoe to drop. This constant state of anxiety and dread is exhausting and affects every aspect of my life.",Mental filter
"It's true that I am not perfect, but I shouldn't make mistakes like this. It was such a simple task, yet I messed up completely. This shows that I am not as smart or capable as I thought I was.",Should statements
It's really hard for me to make friends because I'm so awkward around other people. It feels like everyone else knows what they're doing while I'm fumbling around trying to figure things out.,Should statements
"It feels like everything in my life is going downhill, and I should be able to fix it on my own, but I can't seem to find the strength to do so.",Should statements
"I feel like I should be able to handle everything on my own, even though I know that asking for help would make life easier.",Should statements
"The world seems to be against me, everything bad happens when I am around, people seem to dislike me for no reason, and I can’t help but think that everyone else has it easier than me.",Should statements
"I’m 20 years old and I feel like I should be more independent than I currently am. But every time I try to do something by myself or make decisions for myself, I end up feeling overwhelmed and anxious.",Should statements
"I should be able to control myself better than this. It's frustrating because I want to do things right, but I keep messing up.",Should statements
I’ve been feeling very down lately and I think it might be due to the fact that I haven’t had much success in recent times. It feels like everything I touch turns into failure and I start to wonder why even try?,Should statements
"The way I feel about myself has changed drastically since high school. It used to be that I had confidence in everything I did, but now I don't trust myself anymore. I think I should be able to handle every situation perfectly, but when something goes wrong, I blame myself and get very upset. This makes me feel like I'm not good enough, which leads to feelings of depression and anxiety. How can I regain my self-confidence?",Should statements
It's really frustrating when people say that I should be more positive about everything even though I am already doing so much effort to stay optimistic. It feels like nobody understands me.,Should statements
"The way I see things, I should never get angry at anyone for any reason. It's just not something I can do.",Should statements
"The way I see things is so different than others, its almost impossible for me to understand why people think the way they do, and how they react to certain situations. It makes me feel isolated and alone most of the time.",Should statements
I should have known better than to trust him again after he hurt me before.,Should statements
"The thing is, I don't want to go back to school. I know I need to get a degree to advance in my career, but I can't seem to make up my mind. I keep thinking about all the reasons why I shouldn't go back - the cost, the time commitment, the stress. But deep down, I know that getting a degree is important for me to reach my goals.",Should statements
The worst part is that I can't seem to find anything enjoyable anymore. Everything feels so dull and uninteresting nowadays.,Should statements
"I am so scared of being judged by others for who I really am, because I think they won't accept me, even though I know deep down inside that this fear is irrational.",Should statements
"i should be able to handle this situation better than i am, i shouldnt let my emotions get the best of me, i should be more assertive, i should be able to stand up for myself, i should be able to take care of myself, i should be able to make decisions without consulting others, i should be able to trust myself, i should be able to speak out when i see something wrong, i should be able to say no when i dont want to do something, i should be able to ask for help when i need it, i should be able to set boundaries, i should be able to communicate effectively, i should be able to manage my time well, i should be able to prioritize tasks, i should be able to stay organized, i should be able to focus on important tasks, i should be able to delegate responsibilities, i should be able to maintain relationships, i should be able to express gratitude, i should be able to show empathy, i should be able to apologize sincerely, i should be able to admit when i am wrong, i should be able to learn from mistakes, i should be able to grow emotionally, i should be able to develop coping skills, i should be able to practice self-care, i should be able to build resilience, i should be able to cultivate positive thinking, i should be able to challenge negative beliefs, i should be able to seek professional help when needed, i should be able to advocate for myself, i should be able to set realistic goals, i should be able to celebrate accomplishments, i should be able to give and receive feedback constructively, i should be able to embrace change, i should be able to adapt to new situations, i should be able to navigate complex social dynamics, i should be able to understand different perspectives, i should be able to recognize my own strengths and weaknesses, i should be able to appreciate the value of hard work, i should be able to strive for excellence, i should be able to lead by example, i should be able to inspire others, i should be able to contribute positively to society, i should be able to leave a legacy, i should be able to live a fulfilling life, i should be able to achieve my dreams, i should be able to reach my full potential, i should be able to create a meaningful impact, i should be able to make a difference, i should be able to leave a lasting impression, i should be able to",Should statements
"It feels like everyone else has their lives together while mine is falling apart. It seems like no matter how hard I try, everything goes wrong.",Should statements
"The world seems to be against me, everything always goes wrong for me, nothing ever works out, and I can't help but believe that I am cursed.",Should statements
"The more I try to control my thoughts, the more they seem to spiral out of control. It feels like there's a constant battle between what I want to think about and what my brain insists on focusing on.",Should statements
"The more I try to push away these negative thoughts, the stronger they become. It feels like there's something inside me telling me to give up on everything, including school, work, friends, family, and relationships. But I know deep down that giving up isn't the answer, and I need to keep pushing forward despite the overwhelming feelings of hopelessness and despair.",Should statements
"I should be able to handle this situation better than I am, but I can't seem to get over the fear that something bad might happen.",Should statements
"I have this fear of failure which makes me procrastinate so much that I end up failing anyways.  It feels like no matter what I do, I will fail at something.",Should statements
It's really hard for me to understand why I can't just be happy like everyone else around me. It feels like there must be something wrong with me because I don't experience happiness or joy the same way others seem to.,Should statements
"I feel so much guilt for everything that happens in my life, even when it's something small or someone else's fault. It feels like I have no control over this emotion.",Should statements
"It's been years since I last had a job, and every time I try to apply for something new, I get rejected. It feels like everyone else around me is succeeding, and I'm stuck in this never-ending cycle of rejection. But I shouldn't let these feelings hold me back - I should just focus on improving my skills and applying again until I find success.",Should statements
"The more I try to do something about this, the worse things seem to become. It feels like everything is against me and nothing will ever change.",Should statements
"The more I try to control everything in my life, the less I seem to achieve. It feels like I'm constantly trying to please everyone around me while neglecting my own needs.",Should statements
"My parents are always telling me to get over my depression, but they don't understand that it's not something you can just switch off when you want to. They say I should be happy, but they never try to help me find ways to cope with my feelings.",Should statements
"It's hard for me to trust people, but I should be able to do so more easily.",Should statements
"I know that I have a lot going for me, but sometimes I feel like I can never measure up to other people's expectations.",Should statements
It's really frustrating how much I care about others yet nobody seems to notice or appreciate it.,Should statements
"It's been two years since I started working out regularly, yet I haven't seen any significant changes in my body or fitness level. This means I must be doing something wrong, so I should stop wasting time and start researching better ways to work out.",Should statements
I feel like I am being controlled by my thoughts and emotions. It feels like they control everything I say and do. I should be able to control them instead.,Should statements
"It's been two years since my last relationship ended, yet I still haven't moved on. It feels like I'll never find someone who loves me again.",Should statements
"It's been two years since I started working on this project, yet I can't seem to finish it. It feels like I am stuck in a rut, unable to move forward despite knowing that I must complete it soon. This thought process is making me anxious and frustrated, which doesn't help me get any closer to finishing the task at hand.",Should statements
I should feel guilty for being happy when others around me aren't. It feels wrong to enjoy myself while they struggle.,Should statements
"I am fully aware that I need to start exercising more often, but I just can't seem to find the motivation to get off my butt and go for a run. It feels like such a chore, and I keep telling myself that I should really make time for exercise, but I never actually follow through.",Should statements
"The world seems to be against me, everything goes wrong for me, nothing ever works out, and I always end up feeling disappointed. It feels like everyone else has it easier than me, and they get to enjoy their lives while I struggle through mine.",Should statements
It's really hard for me to understand why I can't just be happy like everyone else around me. It feels like there must be something wrong with me because I don't experience happiness or joy the same way others seem to.,Should statements
"My mind is constantly racing, thinking about everything at once. It's hard for me to focus on one thing because there are so many thoughts going through my head.",Should statements
"My friends say they love me, but I don't believe them because I feel like I'm such a burden on everyone around me.",Should statements
"It's really frustrating when people say that I am too sensitive because I can't help feeling hurt by their words. It feels like they are saying that I am weak and cannot handle criticism. But I know that everyone experiences emotions differently, so why should I be judged based on someone else's standards?",Should statements
"i feel like i'm in a constant state of fear because every time i think about doing something new or different, i immediately start thinking about all the ways it could go wrong. i know that this kind of thinking isn't healthy, but i just can't seem to shake it. i wish i could learn to let go of these fears and embrace new experiences without constantly second guessing myself.",Should statements
"I’ve been feeling down lately, like something is missing or wrong, but I shouldn't feel this way since everything seems fine on paper.",Should statements
"I should be able to control everything in my life, but I can't. It makes me feel weak and helpless.",Should statements
"I should have been more careful, but now everything has gone wrong.",Should statements
I should feel guilty about everything because I am selfish.,Should statements
"It's been two years since I started working here, and I haven't received any kind of promotion or raise yet. It seems like everyone else around me gets promoted every few months, so I must be doing something wrong.",Should statements
I should never have gone on this trip because now I am stuck here for another week and I can’t wait to get back home.,Should statements
It feels like everyone else has their lives together while mine is falling apart. It's hard for me to keep up with everything going on around me when I am struggling to stay afloat.,Should statements
"My life has been going downhill since I started dating him. He makes me feel like I can never do anything right, but he also gives me attention when no one else will.",Should statements
"I shouldn't be feeling like this. It's been months since he left yet I can't get over him. I know we were never really together, but I can't help but miss him every day.",Should statements
"My friend told me he thinks I'm boring, so I should stop talking to him.  He doesn't even know how much pain his words have caused me.",Should statements
"I should be happy all the time because everyone else around me seems to be, but I can't seem to find joy in anything anymore.",Should statements
"I know that I need to stop procrastinating, but every time I try to start something new, I get overwhelmed by all the things I could do and end up doing nothing at all.",Should statements
"It's really hard for me to make friends, but I know I should try harder.",Should statements
"i should be able to do this by now, but i still struggle with it. i don't understand why i am so weak in comparison to others who seem to handle these things much more easily than me.",Should statements
"I am fully aware that I need to make changes in order to improve myself, however, I find it difficult to take action due to my lack of motivation and confidence. Despite knowing what needs to be done, I struggle to put effort into making those changes happen.",Should statements
"It's hard for me to understand why some people seem so happy all the time, while others struggle with depression and anxiety. It seems unfair that some people have such positive experiences while others face constant challenges.",Should statements
I should be able to handle this situation better than I can. It's frustrating that I can't do more.,Should statements
"The worst part is knowing you have made mistakes, yet being unable to change anything about your past actions. You wish you could go back and fix everything, but there is nothing you can do. This leads to feelings of guilt and regret.",Should statements
"It's hard for me to believe that people actually care about me because everyone around me seems so busy and preoccupied with their own problems, and I often think that no one really wants to be bothered by my issues.",Should statements
"The more I try to control my thoughts, the more they seem to spiral out of control.  It feels like I can never win this battle against my own mind.",Should statements
"i shouldn't be feeling like this, i am healthy, i eat well, exercise regularly, sleep enough, yet here i am, crying over nothing, unable to control my emotions, why can't i just be normal?

The above text contains four different instances where the speaker exhibits the “should” statement cognitive distortion. In each case, they express feelings of guilt, shame, or self-blame due to their perceived failures or shortcomings. They also use language such as “should,” “ought to,” or “must,” indicating that they believe they have a moral obligation to behave or feel differently than they currently do.",Should statements
"My thoughts tell me to do something bad, but then they say “No, you should stop.” It feels like two different voices in my head arguing over which one will win.",Should statements
"The thing is, I don't want to be stuck here forever, I should move on, I should start over somewhere else, I should make new friends, I should get a different job, I should try something completely different, but I can't seem to take action towards anything.",Should statements
"I often get stuck in negative thinking patterns, where everything seems hopeless and there's nothing good going for me. It feels like I can never break free from this mindset, despite knowing that it's unhealthy and counterproductive.",Should statements
"My parents never really showed any affection towards me when I was growing up, so I shouldn't be surprised that I struggle with feeling loved now. But sometimes, I find myself craving for love and attention more than anything else in life.",Should statements
"I shouldnt have said anything at all, why did I even bother? It’s like trying to explain something to someone who has no interest in understanding you.",Should statements
"I should be able to handle this situation better than I do, but I keep messing up.",Should statements
"I should be able to handle this situation better than I can. I keep telling myself that I need to get over these feelings, but they just won't leave me alone.",Should statements
"If I don't get everything done today, I feel like I am letting everyone down. If I can't make people happy all the time, I must be a failure.",Should statements
"It's hard for me to trust others, especially when they show interest in getting closer to me. It feels like they're trying to take advantage of me or use me for their own benefit. This makes me push them away before they get too close, which then leads to feelings of loneliness and isolation.",Should statements
My parents were never around when I was growing up so I don't know how to form healthy relationships. It makes me feel like I can't trust anyone because everyone will eventually leave me.,Should statements
"My therapist told me that I need to stop thinking negatively and start focusing more on positive thoughts. But every time I try to do something good for myself or others, I feel like I’m doing it just to impress people around me instead of genuinely wanting to help them.",Should statements
"The way I perceive reality is different than everyone else's perception, which makes me feel like I'm crazy. It feels like I'm living in another dimension where everything is upside down. This feeling has caused me to doubt my own sanity and made me feel isolated from society.",Should statements
"I should be able to handle this situation better than I can. I don't want to let anyone down, especially those who are counting on me.",Should statements
"If you are feeling overwhelmed by your emotions or thoughts, then you should try to find ways to calm down before reacting impulsively. It can help prevent unnecessary arguments or regrets later on.",Should statements
"The way I look at it, I have two choices: either I accept everything about myself the way it is, which includes being overweight, or I could make changes and become healthier. But making those changes seems impossible right now. It feels like there’s something holding me back, some kind of mental block preventing me from taking action.",Should statements
"I know that I am capable of doing many things, yet I always find reasons why I can't or won't do them. For example, I want to learn a new language, but I tell myself that I don't have enough time, money, or energy for it. This thought process keeps me stuck in my comfort zone and prevents me from reaching my full potential.",Should statements
"i shouldnt let my past dictate my future, but its hard when youre constantly reminded of your mistakes. i wish i could just forget about everything and start fresh, but thats impossible because everytime i try to move forward, im dragged back by my own guilt.

[INST]",Should statements
"It feels like everything in my life is going downhill, and I just can't seem to do anything about it. It seems like every time something good happens, something bad follows immediately afterwards. This makes me feel like I'll never be able to catch a break and that nothing will ever go right for me.",Should statements
"It's been two years since I last saw him, and he still hasn't contacted me. It makes me wonder why he doesn't reach out more often, especially considering how much we used to care for each other.",Should statements
"I often find myself feeling guilty for things that are out of my control, such as someone else's actions or decisions. This makes me feel helpless and frustrated.",Should statements
"I feel like I'm always inadequate no matter what I do or say. It feels like everyone else has their lives together, but I never will because I'll always mess up.",Should statements
"It's not that I don't want to do anything, it's just that I can't seem to get motivated enough to actually start something.",Should statements
"The thing about me is that I always believe that I am doing something wrong, whether it's how I dress, talk, act, etc., and I can't seem to shake off those feelings. It feels like there's always something wrong with me.",Should statements
"If you are going through something like this, then you must feel really bad. You can’t do anything else than cry all day long.",Should statements
"The world seems to have no meaning for me anymore, everything feels empty and pointless. It's hard to find joy or excitement in anything because nothing matters.",Should statements
"It's true that I am not perfect, but I believe that I should strive for excellence in every area of my life. This means constantly pushing myself to improve, even when it feels difficult or overwhelming. It also means being open to feedback and criticism, and using those insights to grow and develop into the best version of myself possible.",Should statements
"If you think this is too much work, you should reconsider your decision because it's really important to us.",Should statements
"I am aware that I can't change anyone else, but I believe that everyone has the potential to improve themselves, including myself. Despite knowing that people won't change unless they want to, I often find myself trying to convince others to make changes in their lives, even though I understand that it may not happen.",Should statements
I am so tired of being told that I should be grateful for everything I have. It makes me feel guilty about feeling unhappy. I want to be able to express my feelings without feeling judged by everyone around me.,Should statements
It feels like everyone else has their lives together while mine is falling apart. It's hard for me to see them succeeding when all I do is fail.,Should statements
"i shouldnt let this bother me so much but its hard to ignore when youre in pain.

The first sentence has a ""should statement"" cognitive distortion: ""I don't think I have the right to be sad because my life is great compared to most."" This suggests that the speaker believes they are not allowed to experience negative emotions due to their perceived privilege.

The second sentence also contains a ""should statement"": ""I stay even when I know I shouldn't."" Here, the speaker acknowledges that staying in a situation is not beneficial, yet continues to do so despite knowing better.

In the third sentence, the ""should statement"" is present again: ""If I thought he was a predator, I would write something on his healing forum but I would have to back up my story which means going public with our names."" In this case, the speaker feels conflicted about sharing information online while protecting their own privacy.

Finally, the fourth sentence includes another ""should statement"": ""I shouldn't let this bother me so much, but it's hard to ignore when you're in pain."" The speaker recognizes that they should not allow external factors to cause them distress, but finds it challenging to disregard their feelings of hurt.",Should statements
The way you talk about your past makes me think you don't appreciate how great your current situation really is. You should be grateful for what you have right now instead of always looking back at the past or wishing for something different.,Should statements
"It's been two years since I started working here, yet I haven't received a promotion like others did. It feels like everyone else around me is moving forward while I stay stuck in place. I should be doing more by now, but I always seem to fall short.",Should statements
It’s really hard for me to make friends in school.  It feels like everyone else has already made their own group of friends and I have no one to turn to.,Should statements
I always get stuck in this mindset where I believe that everything will go wrong if I try something new. It's hard for me to take risks because I am afraid of failure.,Should statements
"It's been years since I last saw her, yet every day she comes into my thoughts. It feels like yesterday we were together, laughing and having fun. But now, I don't think about her without feeling sadness. This is something I should be able to control, right? But no matter how hard I try, I can't stop thinking about her.",Should statements
"I am very anxious about starting college next year. I want to make sure I get into a great school, but I also worry that I won't be able to handle the pressure and stress of being away from home. I think I should try to visit different colleges before making a decision, but I'm afraid that I might not find one that feels right for me.",Should statements
"i feel like i am always in the wrong when i argue with someone else, even though they may be at fault too. i wish i could stand up for myself more often, but i can't bring myself to say anything.",Should statements
"If I don't do this thing now, then I won't be able to do anything else in my life. If I can't finish what I started, then I am worthless.",Should statements
"I should be able to do more than what I currently do, but I just can't seem to push through the mental block.",Should statements
"i shouldnt be so hard on myself all the time, but i am. i try to remind myself that everyone makes mistakes, but i still end up beating myself up over every little thing. i wish i could just let go and move forward, but i cant seem to shake this negative self-talk.",Should statements
"I know that I am very talented at playing guitar, but every time I play for others, I can't help but think about how much better everyone else seems to be than me. It feels like no matter how hard I try, I will never reach their level.",Should statements
"I understand that I may never fully recover from my depression, but I refuse to let it control my entire life. I know that there are good days ahead, and I must keep pushing forward despite the bad ones. I believe that I can find happiness again, and I won't allow my mental illness to dictate my future.",Should statements
"It's been two years since I last saw him, and every day I think about him more than ever before. It feels like I've lost something precious, and I can't help but wonder why I didn't do anything to keep our friendship alive.",Should statements
"If you think about how hard life has been for me, then you might understand why I feel like I shouldn't do anything.",Should statements
I can't seem to make up my mind about anything. It feels like there's this constant battle going on inside me between two different parts of my personality. One part wants to take action and move forward while the other part just wants to sit back and wait for things to happen naturally.,Should statements
I should be able to do this all by myself. It's frustrating because I have to rely on others for help.,Should statements
"The more I try to avoid something, the more I end up doing it.  It's frustrating when you can't seem to break free from your own mind.",Should statements
I always tell myself that if I don't get better soon then I won't be able to handle life anymore.,Should statements
I should be able to do more than this. I have so much potential yet I never use any of it.,Should statements
I should be able to handle this on my own without any help. It feels like everyone else has their lives together while mine is falling apart.,Should statements
"I don't want to be around people who make me uncomfortable, but I also can't avoid them completely. It feels like I should always be able to handle any situation, but I can't.",Should statements
"I should be happy all the time because everyone else around me seems to be, but I just can't seem to find joy in simple pleasures anymore.",Should statements
"I shouldnt let people hurt me, but I always end up letting them. I dont want to get close to anyone again because they will just leave me anyways.",Should statements
"The way I see things is so different than others, its almost impossible for me to understand why people think the way they do, and how they react to certain situations. It makes me feel isolated and alone most of the time.",Should statements
"The world is against me, everything bad happens when I'm around, people don't like me, they always find something negative about me, even though I try really hard to make them happy.",Should statements
"The world seems like such a dark place, everything feels hopeless, there’s nothing left for me here, I should leave, I should start over somewhere else, maybe then I can make something of myself.",Should statements
"The way people talk about their problems makes them seem so much worse than they really are, and I can't help but compare mine to those and feel guilty for feeling this way.",Should statements
"I'm always thinking about how others perceive me, even when I don't want to be. It's like I can't help myself. I think everyone else should understand why I act the way I do, because I believe that if they did, then maybe they wouldn't judge me or make fun of me behind my back.",Should statements
It's really hard for me to trust anyone because everyone has hurt me before.,Should statements
"I’m 20 years old and I still live with my parents because I’m too afraid to move out. I should probably start looking for jobs and apartments soon, but I’m terrified of being alone and having no one around me.",Should statements
"My parents never taught me how to handle emotions properly so now when something happens that makes me feel sad, I can't stop crying for hours on end.",Should statements
"I’ve been feeling down lately, like something is missing or wrong, but I shouldn't feel this way since everything seems fine on paper.",Should statements
"The world should be perfect for everyone, because if it's not then that means something is wrong with me.",Should statements
"I should be able to handle this situation better than I actually can. I keep telling myself that I need to get over these feelings, but they never seem to go away.",Should statements
"I have been feeling really down lately, so I decided to take some time for myself and do something I enjoy. But now I feel guilty for spending time alone when there are other things I could be doing.",Should statements
